# Loss function L(Q,w) and dynamical structure factor S(Q,w)
#
# L(Q,w)= -Im(1/eps_m(Q,w) [1]
# S(Q,w)= L(Q,w)*|Q|^2*/(4 pi^2 n_val) [Energy^-1]
#
# Momentum transfer Q=G+q in lattice coordinates
# G:   0   0   0
# q:   0.0000000   0.0000000   0.0000000
# Momentum transfer Q=G+q in Cartesian coordinates
# G:   0.0000000   0.0000000   0.0000000
# q:   0.0000000   0.0000000   0.0000000
# Norm2(G+q)   0.0000000
#
#   Frequency/(eV/hbar)                  L(Q,w)             S(Q,w)*1000
+0.7161129185823334E+03 +0.3878338464164976E-06 +0.0000000000000000E+00
+0.7162036231952001E+03 +0.3864349555329966E-06 +0.0000000000000000E+00
+0.7162943278080668E+03 +0.3850436397734167E-06 +0.0000000000000000E+00
+0.7163850324209334E+03 +0.3836598443211616E-06 +0.0000000000000000E+00
+0.7164757370338000E+03 +0.3822835148567063E-06 +0.0000000000000000E+00
+0.7165664416466667E+03 +0.3809145975521699E-06 +0.0000000000000000E+00
+0.7166571462595333E+03 +0.3795530390659671E-06 +0.0000000000000000E+00
+0.7167478508724000E+03 +0.3781987865375192E-06 +0.0000000000000000E+00
+0.7168385554852667E+03 +0.3768517875820380E-06 +0.0000000000000000E+00
+0.7169292600981335E+03 +0.3755119902853701E-06 +0.0000000000000000E+00
+0.7170199647110001E+03 +0.3741793431989134E-06 +0.0000000000000000E+00
+0.7171106693238667E+03 +0.3728537953345923E-06 +0.0000000000000000E+00
+0.7172013739367334E+03 +0.3715352961598966E-06 +0.0000000000000000E+00
+0.7172920785496000E+03 +0.3702237955929911E-06 +0.0000000000000000E+00
+0.7173827831624667E+03 +0.3689192439978743E-06 +0.0000000000000000E+00
+0.7174734877753334E+03 +0.3676215921796067E-06 +0.0000000000000000E+00
+0.7175641923882000E+03 +0.3663307913795955E-06 +0.0000000000000000E+00
+0.7176548970010667E+03 +0.3650467932709375E-06 +0.0000000000000000E+00
+0.7177456016139333E+03 +0.3637695499538258E-06 +0.0000000000000000E+00
+0.7178363062268000E+03 +0.3624990139510008E-06 +0.0000000000000000E+00
+0.7179270108396667E+03 +0.3612351382032760E-06 +0.0000000000000000E+00
+0.7180177154525334E+03 +0.3599778760651046E-06 +0.0000000000000000E+00
+0.7181084200654001E+03 +0.3587271813002066E-06 +0.0000000000000000E+00
+0.7181991246782667E+03 +0.3574830080772495E-06 +0.0000000000000000E+00
+0.7182898292911334E+03 +0.3562453109655824E-06 +0.0000000000000000E+00
+0.7183805339040000E+03 +0.3550140449310250E-06 +0.0000000000000000E+00
+0.7184712385168667E+03 +0.3537891653316990E-06 +0.0000000000000000E+00
+0.7185619431297333E+03 +0.3525706279139259E-06 +0.0000000000000000E+00
+0.7186526477426000E+03 +0.3513583888081621E-06 +0.0000000000000000E+00
+0.7187433523554668E+03 +0.3501524045249900E-06 +0.0000000000000000E+00
+0.7188340569683334E+03 +0.3489526319511551E-06 +0.0000000000000000E+00
+0.7189247615812001E+03 +0.3477590283456532E-06 +0.0000000000000000E+00
+0.7190154661940667E+03 +0.3465715513358675E-06 +0.0000000000000000E+00
+0.7191061708069334E+03 +0.3453901589137427E-06 +0.0000000000000000E+00
+0.7191968754198000E+03 +0.3442148094320220E-06 +0.0000000000000000E+00
+0.7192875800326667E+03 +0.3430454616005136E-06 +0.0000000000000000E+00
+0.7193782846455334E+03 +0.3418820744824116E-06 +0.0000000000000000E+00
+0.7194689892584000E+03 +0.3407246074906568E-06 +0.0000000000000000E+00
+0.7195596938712667E+03 +0.3395730203843467E-06 +0.0000000000000000E+00
+0.7196503984841333E+03 +0.3384272732651822E-06 +0.0000000000000000E+00
+0.7197411030970001E+03 +0.3372873265739573E-06 +0.0000000000000000E+00
+0.7198318077098667E+03 +0.3361531410871005E-06 +0.0000000000000000E+00
+0.7199225123227334E+03 +0.3350246779132440E-06 +0.0000000000000000E+00
+0.7200132169356001E+03 +0.3339018984898437E-06 +0.0000000000000000E+00
+0.7201039215484667E+03 +0.3327847645798332E-06 +0.0000000000000000E+00
+0.7201946261613334E+03 +0.3316732382683241E-06 +0.0000000000000000E+00
+0.7202853307742000E+03 +0.3305672819593377E-06 +0.0000000000000000E+00
+0.7203760353870667E+03 +0.3294668583725797E-06 +0.0000000000000000E+00
+0.7204667399999333E+03 +0.3283719305402567E-06 +0.0000000000000000E+00
+0.7205574446128001E+03 +0.3272824618039226E-06 +0.0000000000000000E+00
+0.7206481492256668E+03 +0.3261984158113683E-06 +0.0000000000000000E+00
+0.7207388538385334E+03 +0.3251197565135421E-06 +0.0000000000000000E+00
+0.7208295584514001E+03 +0.3240464481615130E-06 +0.0000000000000000E+00
+0.7209202630642667E+03 +0.3229784553034670E-06 +0.0000000000000000E+00
+0.7210109676771334E+03 +0.3219157427817324E-06 +0.0000000000000000E+00
+0.7211016722900000E+03 +0.3208582757298523E-06 +0.0000000000000000E+00
+0.7211923769028667E+03 +0.3198060195696799E-06 +0.0000000000000000E+00
+0.7212830815157334E+03 +0.3187589400085140E-06 +0.0000000000000000E+00
+0.7213737861286000E+03 +0.3177170030362641E-06 +0.0000000000000000E+00
+0.7214644907414668E+03 +0.3166801749226521E-06 +0.0000000000000000E+00
+0.7215551953543334E+03 +0.3156484222144442E-06 +0.0000000000000000E+00
+0.7216458999672001E+03 +0.3146217117327107E-06 +0.0000000000000000E+00
+0.7217366045800667E+03 +0.3136000105701288E-06 +0.0000000000000000E+00
+0.7218273091929334E+03 +0.3125832860883054E-06 +0.0000000000000000E+00
+0.7219180138058001E+03 +0.3115715059151350E-06 +0.0000000000000000E+00
+0.7220087184186667E+03 +0.3105646379421876E-06 +0.0000000000000000E+00
+0.7220994230315333E+03 +0.3095626503221292E-06 +0.0000000000000000E+00
+0.7221901276444000E+03 +0.3085655114661631E-06 +0.0000000000000000E+00
+0.7222808322572668E+03 +0.3075731900415151E-06 +0.0000000000000000E+00
+0.7223715368701334E+03 +0.3065856549689319E-06 +0.0000000000000000E+00
+0.7224622414830001E+03 +0.3056028754202196E-06 +0.0000000000000000E+00
+0.7225529460958668E+03 +0.3046248208158025E-06 +0.0000000000000000E+00
+0.7226436507087333E+03 +0.3036514608223152E-06 +0.0000000000000000E+00
+0.7227343553216000E+03 +0.3026827653502151E-06 +0.0000000000000000E+00
+0.7228250599344667E+03 +0.3017187045514322E-06 +0.0000000000000000E+00
+0.7229157645473334E+03 +0.3007592488170371E-06 +0.0000000000000000E+00
+0.7230064691602000E+03 +0.2998043687749356E-06 +0.0000000000000000E+00
+0.7230971737730667E+03 +0.2988540352875946E-06 +0.0000000000000000E+00
+0.7231878783859335E+03 +0.2979082194497887E-06 +0.0000000000000000E+00
+0.7232785829987999E+03 +0.2969668925863749E-06 +0.0000000000000000E+00
+0.7233692876116667E+03 +0.2960300262500872E-06 +0.0000000000000000E+00
+0.7234599922245334E+03 +0.2950975922193661E-06 +0.0000000000000000E+00
+0.7235506968374000E+03 +0.2941695624962014E-06 +0.0000000000000000E+00
+0.7236414014502667E+03 +0.2932459093040054E-06 +0.0000000000000000E+00
+0.7237321060631334E+03 +0.2923266050855065E-06 +0.0000000000000000E+00
+0.7238228106760001E+03 +0.2914116225006698E-06 +0.0000000000000000E+00
+0.7239135152888666E+03 +0.2905009344246380E-06 +0.0000000000000000E+00
+0.7240042199017333E+03 +0.2895945139456924E-06 +0.0000000000000000E+00
+0.7240949245146001E+03 +0.2886923343632455E-06 +0.0000000000000000E+00
+0.7241856291274667E+03 +0.2877943691858471E-06 +0.0000000000000000E+00
+0.7242763337403334E+03 +0.2869005921292144E-06 +0.0000000000000000E+00
+0.7243670383532001E+03 +0.2860109771142872E-06 +0.0000000000000000E+00
+0.7244577429660668E+03 +0.2851254982652992E-06 +0.0000000000000000E+00
+0.7245484475789333E+03 +0.2842441299078765E-06 +0.0000000000000000E+00
+0.7246391521918000E+03 +0.2833668465671494E-06 +0.0000000000000000E+00
+0.7247298568046667E+03 +0.2824936229658933E-06 +0.0000000000000000E+00
+0.7248205614175333E+03 +0.2816244340226834E-06 +0.0000000000000000E+00
+0.7249112660304000E+03 +0.2807592548500730E-06 +0.0000000000000000E+00
+0.7250019706432668E+03 +0.2798980607527889E-06 +0.0000000000000000E+00
+0.7250926752561334E+03 +0.2790408272259489E-06 +0.0000000000000000E+00
+0.7251833798690000E+03 +0.2781875299532989E-06 +0.0000000000000000E+00
+0.7252740844818667E+03 +0.2773381448054631E-06 +0.0000000000000000E+00
+0.7253647890947334E+03 +0.2764926478382245E-06 +0.0000000000000000E+00
+0.7254554937076000E+03 +0.2756510152908125E-06 +0.0000000000000000E+00
+0.7255461983204667E+03 +0.2748132235842162E-06 +0.0000000000000000E+00
+0.7256369029333334E+03 +0.2739792493195121E-06 +0.0000000000000000E+00
+0.7257276075462000E+03 +0.2731490692762112E-06 +0.0000000000000000E+00
+0.7258183121590666E+03 +0.2723226604106251E-06 +0.0000000000000000E+00
+0.7259090167719334E+03 +0.2714999998542447E-06 +0.0000000000000000E+00
+0.7259997213848001E+03 +0.2706810649121449E-06 +0.0000000000000000E+00
+0.7260904259976667E+03 +0.2698658330613977E-06 +0.0000000000000000E+00
+0.7261811306105334E+03 +0.2690542819495056E-06 +0.0000000000000000E+00
+0.7262718352234001E+03 +0.2682463893928534E-06 +0.0000000000000000E+00
+0.7263625398362667E+03 +0.2674421333751743E-06 +0.0000000000000000E+00
+0.7264532444491333E+03 +0.2666414920460325E-06 +0.0000000000000000E+00
+0.7265439490620000E+03 +0.2658444437193204E-06 +0.0000000000000000E+00
+0.7266346536748667E+03 +0.2650509668717779E-06 +0.0000000000000000E+00
+0.7267253582877333E+03 +0.2642610401415185E-06 +0.0000000000000000E+00
+0.7268160629006001E+03 +0.2634746423265781E-06 +0.0000000000000000E+00
+0.7269067675134668E+03 +0.2626917523834746E-06 +0.0000000000000000E+00
+0.7269974721263334E+03 +0.2619123494257857E-06 +0.0000000000000000E+00
+0.7270881767392000E+03 +0.2611364127227400E-06 +0.0000000000000000E+00
+0.7271788813520667E+03 +0.2603639216978201E-06 +0.0000000000000000E+00
+0.7272695859649334E+03 +0.2595948559273894E-06 +0.0000000000000000E+00
+0.7273602905778000E+03 +0.2588291951393218E-06 +0.0000000000000000E+00
+0.7274509951906667E+03 +0.2580669192116542E-06 +0.0000000000000000E+00
+0.7275416998035334E+03 +0.2573080081712486E-06 +0.0000000000000000E+00
+0.7276324044164000E+03 +0.2565524421924689E-06 +0.0000000000000000E+00
+0.7277231090292667E+03 +0.2558002015958748E-06 +0.0000000000000000E+00
+0.7278138136421334E+03 +0.2550512668469212E-06 +0.0000000000000000E+00
+0.7279045182550001E+03 +0.2543056185546821E-06 +0.0000000000000000E+00
+0.7279952228678667E+03 +0.2535632374705788E-06 +0.0000000000000000E+00
+0.7280859274807334E+03 +0.2528241044871241E-06 +0.0000000000000000E+00
+0.7281766320936001E+03 +0.2520882006366811E-06 +0.0000000000000000E+00
+0.7282673367064667E+03 +0.2513555070902320E-06 +0.0000000000000000E+00
+0.7283580413193333E+03 +0.2506260051561625E-06 +0.0000000000000000E+00
+0.7284487459322000E+03 +0.2498996762790531E-06 +0.0000000000000000E+00
+0.7285394505450668E+03 +0.2491765020384928E-06 +0.0000000000000000E+00
+0.7286301551579334E+03 +0.2484564641478942E-06 +0.0000000000000000E+00
+0.7287208597708001E+03 +0.2477395444533263E-06 +0.0000000000000000E+00
+0.7288115643836668E+03 +0.2470257249323601E-06 +0.0000000000000000E+00
+0.7289022689965333E+03 +0.2463149876929221E-06 +0.0000000000000000E+00
+0.7289929736094000E+03 +0.2456073149721609E-06 +0.0000000000000000E+00
+0.7290836782222667E+03 +0.2449026891353285E-06 +0.0000000000000000E+00
+0.7291743828351334E+03 +0.2442010926746685E-06 +0.0000000000000000E+00
+0.7292650874480000E+03 +0.2435025082083179E-06 +0.0000000000000000E+00
+0.7293557920608667E+03 +0.2428069184792189E-06 +0.0000000000000000E+00
+0.7294464966737333E+03 +0.2421143063540440E-06 +0.0000000000000000E+00
+0.7295372012866000E+03 +0.2414246548221258E-06 +0.0000000000000000E+00
+0.7296279058994667E+03 +0.2407379469944080E-06 +0.0000000000000000E+00
+0.7297186105123334E+03 +0.2400541661023967E-06 +0.0000000000000000E+00
+0.7298093151252001E+03 +0.2393732954971275E-06 +0.0000000000000000E+00
+0.7299000197380667E+03 +0.2386953186481426E-06 +0.0000000000000000E+00
+0.7299907243509334E+03 +0.2380202191424760E-06 +0.0000000000000000E+00
+0.7300814289638000E+03 +0.2373479806836523E-06 +0.0000000000000000E+00
+0.7301721335766666E+03 +0.2366785870906892E-06 +0.0000000000000000E+00
+0.7302628381895333E+03 +0.2360120222971198E-06 +0.0000000000000000E+00
+0.7303535428024001E+03 +0.2353482703500153E-06 +0.0000000000000000E+00
+0.7304442474152668E+03 +0.2346873154090222E-06 +0.0000000000000000E+00
+0.7305349520281334E+03 +0.2340291417454074E-06 +0.0000000000000000E+00
+0.7306256566410001E+03 +0.2333737337411138E-06 +0.0000000000000000E+00
+0.7307163612538667E+03 +0.2327210758878251E-06 +0.0000000000000000E+00
+0.7308070658667333E+03 +0.2320711527860370E-06 +0.0000000000000000E+00
+0.7308977704796000E+03 +0.2314239491441440E-06 +0.0000000000000000E+00
+0.7309884750924667E+03 +0.2307794497775282E-06 +0.0000000000000000E+00
+0.7310791797053333E+03 +0.2301376396076609E-06 +0.0000000000000000E+00
+0.7311698843182000E+03 +0.2294985036612126E-06 +0.0000000000000000E+00
+0.7312605889310668E+03 +0.2288620270691710E-06 +0.0000000000000000E+00
+0.7313512935439334E+03 +0.2282281950659678E-06 +0.0000000000000000E+00
+0.7314419981568000E+03 +0.2275969929886135E-06 +0.0000000000000000E+00
+0.7315327027696667E+03 +0.2269684062758433E-06 +0.0000000000000000E+00
+0.7316234073825334E+03 +0.2263424204672677E-06 +0.0000000000000000E+00
+0.7317141119954000E+03 +0.2257190212025333E-06 +0.0000000000000000E+00
+0.7318048166082667E+03 +0.2250981942204919E-06 +0.0000000000000000E+00
+0.7318955212211334E+03 +0.2244799253583775E-06 +0.0000000000000000E+00
+0.7319862258340000E+03 +0.2238642005509898E-06 +0.0000000000000000E+00
+0.7320769304468666E+03 +0.2232510058298870E-06 +0.0000000000000000E+00
+0.7321676350597334E+03 +0.2226403273225876E-06 +0.0000000000000000E+00
+0.7322583396726001E+03 +0.2220321512517780E-06 +0.0000000000000000E+00
+0.7323490442854667E+03 +0.2214264639345272E-06 +0.0000000000000000E+00
+0.7324397488983334E+03 +0.2208232517815114E-06 +0.0000000000000000E+00
+0.7325304535112001E+03 +0.2202225012962439E-06 +0.0000000000000000E+00
+0.7326211581240667E+03 +0.2196241990743141E-06 +0.0000000000000000E+00
+0.7327118627369333E+03 +0.2190283318026310E-06 +0.0000000000000000E+00
+0.7328025673498000E+03 +0.2184348862586793E-06 +0.0000000000000000E+00
+0.7328932719626667E+03 +0.2178438493097759E-06 +0.0000000000000000E+00
+0.7329839765755333E+03 +0.2172552079123391E-06 +0.0000000000000000E+00
+0.7330746811884001E+03 +0.2166689491111606E-06 +0.0000000000000000E+00
+0.7331653858012668E+03 +0.2160850600386882E-06 +0.0000000000000000E+00
+0.7332560904141334E+03 +0.2155035279143121E-06 +0.0000000000000000E+00
+0.7333467950270000E+03 +0.2149243400436588E-06 +0.0000000000000000E+00
+0.7334374996398667E+03 +0.2143474838178938E-06 +0.0000000000000000E+00
+0.7335282042527334E+03 +0.2137729467130287E-06 +0.0000000000000000E+00
+0.7336189088656000E+03 +0.2132007162892353E-06 +0.0000000000000000E+00
+0.7337096134784667E+03 +0.2126307801901653E-06 +0.0000000000000000E+00
+0.7338003180913335E+03 +0.2120631261422792E-06 +0.0000000000000000E+00
+0.7338910227042001E+03 +0.2114977419541793E-06 +0.0000000000000000E+00
+0.7339817273170667E+03 +0.2109346155159469E-06 +0.0000000000000000E+00
+0.7340724319299334E+03 +0.2103737347984925E-06 +0.0000000000000000E+00
+0.7341631365428001E+03 +0.2098150878529048E-06 +0.0000000000000000E+00
+0.7342538411556667E+03 +0.2092586628098099E-06 +0.0000000000000000E+00
+0.7343445457685334E+03 +0.2087044478787350E-06 +0.0000000000000000E+00
+0.7344352503814001E+03 +0.2081524313474782E-06 +0.0000000000000000E+00
+0.7345259549942667E+03 +0.2076026015814862E-06 +0.0000000000000000E+00
+0.7346166596071333E+03 +0.2070549470232325E-06 +0.0000000000000000E+00
+0.7347073642200000E+03 +0.2065094561916086E-06 +0.0000000000000000E+00
+0.7347980688328668E+03 +0.2059661176813150E-06 +0.0000000000000000E+00
+0.7348887734457334E+03 +0.2054249201622610E-06 +0.0000000000000000E+00
+0.7349794780586001E+03 +0.2048858523789683E-06 +0.0000000000000000E+00
+0.7350701826714668E+03 +0.2043489031499813E-06 +0.0000000000000000E+00
+0.7351608872843334E+03 +0.2038140613672830E-06 +0.0000000000000000E+00
+0.7352515918972000E+03 +0.2032813159957131E-06 +0.0000000000000000E+00
+0.7353422965100667E+03 +0.2027506560723977E-06 +0.0000000000000000E+00
+0.7354330011229334E+03 +0.2022220707061785E-06 +0.0000000000000000E+00
+0.7355237057358000E+03 +0.2016955490770502E-06 +0.0000000000000000E+00
+0.7356144103486668E+03 +0.2011710804356008E-06 +0.0000000000000000E+00
+0.7357051149615335E+03 +0.2006486541024601E-06 +0.0000000000000000E+00
+0.7357958195744001E+03 +0.2001282594677510E-06 +0.0000000000000000E+00
+0.7358865241872667E+03 +0.1996098859905455E-06 +0.0000000000000000E+00
+0.7359772288001334E+03 +0.1990935231983284E-06 +0.0000000000000000E+00
+0.7360679334130001E+03 +0.1985791606864624E-06 +0.0000000000000000E+00
+0.7361586380258667E+03 +0.1980667881176610E-06 +0.0000000000000000E+00
+0.7362493426387333E+03 +0.1975563952214642E-06 +0.0000000000000000E+00
+0.7363400472516000E+03 +0.1970479717937182E-06 +0.0000000000000000E+00
+0.7364307518644667E+03 +0.1965415076960652E-06 +0.0000000000000000E+00
+0.7365214564773333E+03 +0.1960369928554299E-06 +0.0000000000000000E+00
+0.7366121610902001E+03 +0.1955344172635178E-06 +0.0000000000000000E+00
+0.7367028657030668E+03 +0.1950337709763119E-06 +0.0000000000000000E+00
+0.7367935703159334E+03 +0.1945350441135792E-06 +0.0000000000000000E+00
+0.7368842749288000E+03 +0.1940382268583794E-06 +0.0000000000000000E+00
+0.7369749795416667E+03 +0.1935433094565750E-06 +0.0000000000000000E+00
+0.7370656841545333E+03 +0.1930502822163528E-06 +0.0000000000000000E+00
+0.7371563887674000E+03 +0.1925591355077435E-06 +0.0000000000000000E+00
+0.7372470933802667E+03 +0.1920698597621482E-06 +0.0000000000000000E+00
+0.7373377979931334E+03 +0.1915824454718683E-06 +0.0000000000000000E+00
+0.7374285026060001E+03 +0.1910968831896404E-06 +0.0000000000000000E+00
+0.7375192072188667E+03 +0.1906131635281761E-06 +0.0000000000000000E+00
+0.7376099118317334E+03 +0.1901312771597016E-06 +0.0000000000000000E+00
+0.7377006164446000E+03 +0.1896512148155077E-06 +0.0000000000000000E+00
+0.7377913210574667E+03 +0.1891729672855005E-06 +0.0000000000000000E+00
+0.7378820256703334E+03 +0.1886965254177535E-06 +0.0000000000000000E+00
+0.7379727302832001E+03 +0.1882218801180699E-06 +0.0000000000000000E+00
+0.7380634348960667E+03 +0.1877490223495428E-06 +0.0000000000000000E+00
+0.7381541395089333E+03 +0.1872779431321235E-06 +0.0000000000000000E+00
+0.7382448441218000E+03 +0.1868086335421894E-06 +0.0000000000000000E+00
+0.7383355487346666E+03 +0.1863410847121215E-06 +0.0000000000000000E+00
+0.7384262533475334E+03 +0.1858752878298807E-06 +0.0000000000000000E+00
+0.7385169579604001E+03 +0.1854112341385887E-06 +0.0000000000000000E+00
+0.7386076625732668E+03 +0.1849489149361151E-06 +0.0000000000000000E+00
+0.7386983671861334E+03 +0.1844883215746647E-06 +0.0000000000000000E+00
+0.7387890717990000E+03 +0.1840294454603720E-06 +0.0000000000000000E+00
+0.7388797764118667E+03 +0.1835722780528945E-06 +0.0000000000000000E+00
+0.7389704810247333E+03 +0.1831168108650154E-06 +0.0000000000000000E+00
+0.7390611856376000E+03 +0.1826630354622452E-06 +0.0000000000000000E+00
+0.7391518902504667E+03 +0.1822109434624291E-06 +0.0000000000000000E+00
+0.7392425948633334E+03 +0.1817605265353556E-06 +0.0000000000000000E+00
+0.7393332994762001E+03 +0.1813117764023723E-06 +0.0000000000000000E+00
+0.7394240040890667E+03 +0.1808646848360008E-06 +0.0000000000000000E+00
+0.7395147087019334E+03 +0.1804192436595563E-06 +0.0000000000000000E+00
+0.7396054133148000E+03 +0.1799754447467740E-06 +0.0000000000000000E+00
+0.7396961179276667E+03 +0.1795332800214332E-06 +0.0000000000000000E+00
+0.7397868225405334E+03 +0.1790927414569883E-06 +0.0000000000000000E+00
+0.7398775271534000E+03 +0.1786538210762010E-06 +0.0000000000000000E+00
+0.7399682317662667E+03 +0.1782165109507777E-06 +0.0000000000000000E+00
+0.7400589363791333E+03 +0.1777808032010093E-06 +0.0000000000000000E+00
+0.7401496409920001E+03 +0.1773466899954105E-06 +0.0000000000000000E+00
+0.7402403456048667E+03 +0.1769141635503698E-06 +0.0000000000000000E+00
+0.7403310502177334E+03 +0.1764832161297955E-06 +0.0000000000000000E+00
+0.7404217548306001E+03 +0.1760538400447677E-06 +0.0000000000000000E+00
+0.7405124594434667E+03 +0.1756260276531933E-06 +0.0000000000000000E+00
+0.7406031640563334E+03 +0.1751997713594637E-06 +0.0000000000000000E+00
+0.7406938686692000E+03 +0.1747750636141145E-06 +0.0000000000000000E+00
+0.7407845732820667E+03 +0.1743518969134888E-06 +0.0000000000000000E+00
+0.7408752778949333E+03 +0.1739302637994053E-06 +0.0000000000000000E+00
+0.7409659825078000E+03 +0.1735101568588256E-06 +0.0000000000000000E+00
+0.7410566871206668E+03 +0.1730915687235265E-06 +0.0000000000000000E+00
+0.7411473917335334E+03 +0.1726744920697750E-06 +0.0000000000000000E+00
+0.7412380963464001E+03 +0.1722589196180054E-06 +0.0000000000000000E+00
+0.7413288009592667E+03 +0.1718448441325008E-06 +0.0000000000000000E+00
+0.7414195055721334E+03 +0.1714322584210722E-06 +0.0000000000000000E+00
+0.7415102101850000E+03 +0.1710211553347491E-06 +0.0000000000000000E+00
+0.7416009147978667E+03 +0.1706115277674644E-06 +0.0000000000000000E+00
+0.7416916194107334E+03 +0.1702033686557466E-06 +0.0000000000000000E+00
+0.7417823240236000E+03 +0.1697966709784120E-06 +0.0000000000000000E+00
+0.7418730286364668E+03 +0.1693914277562622E-06 +0.0000000000000000E+00
+0.7419637332493334E+03 +0.1689876320517821E-06 +0.0000000000000000E+00
+0.7420544378622001E+03 +0.1685852769688392E-06 +0.0000000000000000E+00
+0.7421451424750667E+03 +0.1681843556523910E-06 +0.0000000000000000E+00
+0.7422358470879334E+03 +0.1677848612881876E-06 +0.0000000000000000E+00
+0.7423265517008001E+03 +0.1673867871024820E-06 +0.0000000000000000E+00
+0.7424172563136667E+03 +0.1669901263617403E-06 +0.0000000000000000E+00
+0.7425079609265334E+03 +0.1665948723723558E-06 +0.0000000000000000E+00
+0.7425986655394000E+03 +0.1662010184803641E-06 +0.0000000000000000E+00
+0.7426893701522667E+03 +0.1658085580711608E-06 +0.0000000000000000E+00
+0.7427800747651333E+03 +0.1654174845692234E-06 +0.0000000000000000E+00
+0.7428707793780001E+03 +0.1650277914378328E-06 +0.0000000000000000E+00
+0.7429614839908668E+03 +0.1646394721787990E-06 +0.0000000000000000E+00
+0.7430521886037334E+03 +0.1642525203321880E-06 +0.0000000000000000E+00
+0.7431428932166000E+03 +0.1638669294760526E-06 +0.0000000000000000E+00
+0.7432335978294667E+03 +0.1634826932261608E-06 +0.0000000000000000E+00
+0.7433243024423334E+03 +0.1630998052357351E-06 +0.0000000000000000E+00
+0.7434150070552000E+03 +0.1627182591951841E-06 +0.0000000000000000E+00
+0.7435057116680667E+03 +0.1623380488318437E-06 +0.0000000000000000E+00
+0.7435964162809335E+03 +0.1619591679097158E-06 +0.0000000000000000E+00
+0.7436871208937999E+03 +0.1615816102292131E-06 +0.0000000000000000E+00
+0.7437778255066667E+03 +0.1612053696269004E-06 +0.0000000000000000E+00
+0.7438685301195334E+03 +0.1608304399752455E-06 +0.0000000000000000E+00
+0.7439592347324001E+03 +0.1604568151823659E-06 +0.0000000000000000E+00
+0.7440499393452667E+03 +0.1600844891917796E-06 +0.0000000000000000E+00
+0.7441406439581334E+03 +0.1597134559821589E-06 +0.0000000000000000E+00
+0.7442313485710001E+03 +0.1593437095670858E-06 +0.0000000000000000E+00
+0.7443220531838666E+03 +0.1589752439948078E-06 +0.0000000000000000E+00
+0.7444127577967333E+03 +0.1586080533479971E-06 +0.0000000000000000E+00
+0.7445034624096000E+03 +0.1582421317435125E-06 +0.0000000000000000E+00
+0.7445941670224668E+03 +0.1578774733321616E-06 +0.0000000000000000E+00
+0.7446848716353334E+03 +0.1575140722984662E-06 +0.0000000000000000E+00
+0.7447755762482001E+03 +0.1571519228604275E-06 +0.0000000000000000E+00
+0.7448662808610668E+03 +0.1567910192692969E-06 +0.0000000000000000E+00
+0.7449569854739333E+03 +0.1564313558093446E-06 +0.0000000000000000E+00
+0.7450476900868000E+03 +0.1560729267976324E-06 +0.0000000000000000E+00
+0.7451383946996667E+03 +0.1557157265837884E-06 +0.0000000000000000E+00
+0.7452290993125333E+03 +0.1553597495497823E-06 +0.0000000000000000E+00
+0.7453198039254000E+03 +0.1550049901097039E-06 +0.0000000000000000E+00
+0.7454105085382668E+03 +0.1546514427095420E-06 +0.0000000000000000E+00
+0.7455012131511335E+03 +0.1542991018269656E-06 +0.0000000000000000E+00
+0.7455919177640000E+03 +0.1539479619711080E-06 +0.0000000000000000E+00
+0.7456826223768667E+03 +0.1535980176823494E-06 +0.0000000000000000E+00
+0.7457733269897334E+03 +0.1532492635321060E-06 +0.0000000000000000E+00
+0.7458640316026000E+03 +0.1529016941226167E-06 +0.0000000000000000E+00
+0.7459547362154667E+03 +0.1525553040867333E-06 +0.0000000000000000E+00
+0.7460454408283334E+03 +0.1522100880877124E-06 +0.0000000000000000E+00
+0.7461361454412001E+03 +0.1518660408190079E-06 +0.0000000000000000E+00
+0.7462268500540666E+03 +0.1515231570040670E-06 +0.0000000000000000E+00
+0.7463175546669333E+03 +0.1511814313961244E-06 +0.0000000000000000E+00
+0.7464082592798001E+03 +0.1508408587780037E-06 +0.0000000000000000E+00
+0.7464989638926667E+03 +0.1505014339619144E-06 +0.0000000000000000E+00
+0.7465896685055334E+03 +0.1501631517892551E-06 +0.0000000000000000E+00
+0.7466803731184001E+03 +0.1498260071304139E-06 +0.0000000000000000E+00
+0.7467710777312668E+03 +0.1494899948845759E-06 +0.0000000000000000E+00
+0.7468617823441333E+03 +0.1491551099795273E-06 +0.0000000000000000E+00
+0.7469524869570000E+03 +0.1488213473714617E-06 +0.0000000000000000E+00
+0.7470431915698667E+03 +0.1484887020447921E-06 +0.0000000000000000E+00
+0.7471338961827333E+03 +0.1481571690119591E-06 +0.0000000000000000E+00
+0.7472246007956001E+03 +0.1478267433132444E-06 +0.0000000000000000E+00
+0.7473153054084668E+03 +0.1474974200165821E-06 +0.0000000000000000E+00
+0.7474060100213334E+03 +0.1471691942173759E-06 +0.0000000000000000E+00
+0.7474967146342000E+03 +0.1468420610383148E-06 +0.0000000000000000E+00
+0.7475874192470667E+03 +0.1465160156291890E-06 +0.0000000000000000E+00
+0.7476781238599334E+03 +0.1461910531667123E-06 +0.0000000000000000E+00
+0.7477688284728000E+03 +0.1458671688543401E-06 +0.0000000000000000E+00
+0.7478595330856667E+03 +0.1455443579220928E-06 +0.0000000000000000E+00
